,unique_id,city,job_qry,job_title,company_name,location,summary,salary,rating,link,date,full_text
176,pj_ba048452b62567b9,Berlin,data+analyst,Key Account Manager (m/w/d),BFS Finance Münster GmbH,NOT_FOUND,NOT_FOUND,NOT_FOUND,"
3,5




",/pagead/clk?mo=r&ad=-6NYlbfkN0C_IOwqOjj2A_0FHYVTJAwZwAnEqyyWmpNoQ83ZPg85Xhe_j5api-kEXtHGpjmToYVxPILzvugRX9DmNc8zTsDqLfsi-jzjbJ0I4RH35jXnrXn0s2kQaxVxsCfppa6AvHoCuyJsH4BTras8k7lJsGNGiiNr13af7ika3WBAoQ_ApH1Bjnzx43SQ9mVhPFiRLlY4hQ2CrVWliNbLNQWHdoos2InRZx9zmGDeHeOLCD3vHZna_8GqkVljylye61nf6ErOqKOLwRv1EBVXs7AqaqZEPegmSJSKGISfzew6i6FPbnhBhsv3k2Tc2rwXwBQxJOP-suYNOroIDekP9wWyAN3gxl5CT1vjAA4vtSyoi-NI0reDlCjk2BwihhBxgrpG6CAD9vk4hDJwOWjpOiC8ftS8zDQFSTEs_5yZ8tu2reOp6GiFDPG19IUXtoRyOSTpyUCmmQRCixG1nEprxVXMaJRLSCd5gCdNW20W7LZoV8_---5BAsmk-WbF&p=3&fvj=0&vjs=3,vor 11 Tagen,NOT_FOUND
177,p_44a1ec07dbf168c1,Berlin,data+analyst,Data People,EUROPACE AG,Berlin,NOT_FOUND,NOT_FOUND,NOT_FOUND,/rc/clk?jk=44a1ec07dbf168c1&fccid=d4343d38292a1817&vjs=3,Vor mehr als 30 Tagen,NOT_FOUND
178,p_2a4c954ae5ed89fa,Berlin,data+analyst,Data Engineer - Business Intelligence,GetYourGuide,Berlin,NOT_FOUND,NOT_FOUND,"
4,3




",/rc/clk?jk=2a4c954ae5ed89fa&fccid=cbaeb78b4e53898b&vjs=3,vor 4 Tagen,NOT_FOUND
179,p_e736bf00ba0df093,Berlin,data+analyst,Senior Data Analyst (m/w/d),heycater!,Berlin,NOT_FOUND,NOT_FOUND,NOT_FOUND,/rc/clk?jk=e736bf00ba0df093&fccid=7363f16a841857fc&vjs=3,vor 16 Tagen,NOT_FOUND
180,p_f589c57f1707041d,Berlin,data+analyst,Data Analyst Customer Experience (m|w|x),idealo internet GmbH,Berlin,NOT_FOUND,NOT_FOUND,"
4,3




",/rc/clk?jk=f589c57f1707041d&fccid=219ee0e07de72f6a&vjs=3,Vor mehr als 30 Tagen,NOT_FOUND
181,p_e249485eb2e7cabd,Berlin,data+analyst,Senior Data Analyst (m/f/x),Outfittery,Berlin,NOT_FOUND,NOT_FOUND,"
4,0




",/rc/clk?jk=e249485eb2e7cabd&fccid=2f83c2a5ef501f76&vjs=3,Vor mehr als 30 Tagen,NOT_FOUND
182,p_8e92d9a49b0fc699,Berlin,data+analyst,Business Intelligence Analyst,Hundred,Berlin,NOT_FOUND,NOT_FOUND,NOT_FOUND,/rc/clk?jk=8e92d9a49b0fc699&fccid=aee004c11f2098d1&vjs=3,vor 21 Tagen,NOT_FOUND
183,p_fa80c31b0a3f4b53,Berlin,data+analyst,Business Controller / Business Analyst (m/w/d),The unbelievable Machine Company GmbH,Berlin,NOT_FOUND,NOT_FOUND,NOT_FOUND,/rc/clk?jk=fa80c31b0a3f4b53&fccid=95d52c00ce78c092&vjs=3,vor 24 Tagen,NOT_FOUND
184,p_f003575e87b986d0,Berlin,data+analyst,Business Intelligence Analyst (m/f/x),OptioPay Group,Berlin,NOT_FOUND,NOT_FOUND,NOT_FOUND,/rc/clk?jk=f003575e87b986d0&fccid=92064c1e1125382d&vjs=3,vor 28 Tagen,NOT_FOUND
185,p_6942fdec07614061,Berlin,data+analyst,Risk Methodology Analyst (m/w/d),Deutsche Bank,Berlin,NOT_FOUND,NOT_FOUND,"
3,9




",/rc/clk?jk=6942fdec07614061&fccid=f1d8e147024abb3f&vjs=3,Vor mehr als 30 Tagen,NOT_FOUND
186,p_18b15184e3456378,Berlin,data+analyst,Senior Data Analyst (m/f/*),PlusDental,Berlin,NOT_FOUND,NOT_FOUND,"
3,0




",/rc/clk?jk=18b15184e3456378&fccid=7a48778124a95d91&vjs=3,Vor mehr als 30 Tagen,NOT_FOUND
187,pj_55ad2c98809c382e,Berlin,data+analyst,Data Analyst - SEO (m|w|x),idealo internet GmbH,NOT_FOUND,NOT_FOUND,NOT_FOUND,"
4,3




",/pagead/clk?mo=r&ad=-6NYlbfkN0CELDw7qjWVE-gukdvL7ia7w4fFCzsG2H5pRo0eSmOMD2C9apQiOuxHFn7spPUK_TqbOgiy6l8Xu8Fw7N2t3_EAu_AZojJlRmip-iLamXNZHlIs1wlMf0au15jyEfP3BT-sCWedICDH8R7JWuxLauI7OUYExvfCZvfwnrBSvrcGaCULv34dx4xArrZ5WvZabdZKX5iySgD0lNxwYFlRJSE4_SF4bM-XHOpTEWwWurwB02k6Afn94b32JikS4BTzyA7bFRMxmhpLfGmM1oxu_5_2rq7euMF9slOC11go1vZeWSQIWQqS8-CUyWGtZ4JuIgWI_zAh_AQ4lYEZshPUjCcpEcqK6OEg9MfCzgf9hkTcab_3xVqG_qxxmpJLAUuORWQ0QawAHYHp1lkizLxe71ndzJG73x79L8BUrCctWLQ-YKqe0saNwh4dYokhJHmFVk9lgDQ6FSzlZD5Lv7QuN9tkZpBQL7qv7SBXAI14gYLWuOlN1gnXWKUN3kfadwn_l7k=&p=14&fvj=0&vjs=3,vor 11 Tagen,NOT_FOUND
188,pj_fb35711a9fb43790,Berlin,data+analyst,Data Analyst - Convenience Proposition Analytics,Zalando SE,NOT_FOUND,NOT_FOUND,NOT_FOUND,"
3,2




",/pagead/clk?mo=r&ad=-6NYlbfkN0ADl5gbPoHEwlCIPoer3Nv39ngWYxTyCz-Q5e5dOYq4vjbI6uwyqH1wBDp6IoPcBlWiDtHQ6QKz_yQqWRGkLXPR7FyAWr_NtRXjkBOHvzaUsEdY_aK9X9MnN9oSXn3LiEUs3gGjW6Sd2-w0cNj56Nz7ajjAAZ0aMPc8nSzNp2W92jB5thAALUcVSkIEvsWkbNuFDPguLydZyoe_s8yLc3gXh64jd9FJd8-dYGAz0L1WWHBc0cqpo8mGeQ3JC2KRYkPGqFLlp9F6Q4nzgwpHGHgIIGUsKo-V63cI02w7dTRjSu8XsBxrlCtQ6zF0tUeDTIbbpUvlbPFDo9Wb4FsHPXUf5P7M8GdHRvuTxeEdi8WyKntgO1lpMpthCY7ficqJX2PLmAYHJMHAt8QqPwDfcYEs&p=15&fvj=0&vjs=3,Vor mehr als 30 Tagen,NOT_FOUND
189,pj_18db99831baa75f6,Berlin,data+analyst,Product Analyst - Personalized Marketing,Zalando SE,NOT_FOUND,NOT_FOUND,NOT_FOUND,"
3,2




",/pagead/clk?mo=r&ad=-6NYlbfkN0ADl5gbPoHEwlCIPoer3Nv39ngWYxTyCz-Q5e5dOYq4vjbI6uwyqH1wBDp6IoPcBlXq1_HpRJGGtlk96FqwEVPcyWq7HzcYUSYmug8gizqcap2dT7VAFQovm2Zaii2vkUPH87-eotEZ9MOC2vgTJq9AydRtGPtiZPyk6M5G2cRUH1ahj5wYzpf4gPJ1uRco3-Caii1Z_LwlANuhvdzRnF4nNllvJUT2HFno-BmDJ6bfQt3ND9e-Rx5yBolRxCt4MAg0s2G7PJQJ1r29T2ldjP6DKWSWGPrIwZ42fDZPXg436dJn8bYh89Uq5f4XDgTsKtxlNen3-JITi7LPLwokUOEqh0Ugb7CO8eJyJx4W_BOdqGnyoYU2puiA3jymcZwfhMBiTC_5AfGr0007D72LErVNtsI9zrdBWpg=&p=16&fvj=0&vjs=3,Vor mehr als 30 Tagen,NOT_FOUND
190,pj_59a2d4a2c2ef5df1,Berlin,data+analyst,Data Analyst - Content Attribution,Zalando SE,NOT_FOUND,NOT_FOUND,NOT_FOUND,"
3,2




",/pagead/clk?mo=r&ad=-6NYlbfkN0ADl5gbPoHEwlCIPoer3Nv39ngWYxTyCz-Q5e5dOYq4vjbI6uwyqH1wBDp6IoPcBlW-ZqCqsa_19pb-I4GHzJcyAhF2ti5pb7nUqmZoDqPBn3ASq-9nbjcRu15oR__qfdxOnEqKpJyS9IWE4d4P35OMGEsHwjkro-mRU8PQx2ooTn7_t2BZOMm_-u833yTRExyfalVeQiFiURtTbOf2v3dQgYxPXS_k2NaCBmhxF_OR0E73vK6e81Eu_ZVkW_HFG98WewnMjamfwAOl7uk5n1VVZPzYNosPP6K34wo5Kwx10GI6U6n-83NoVhDQbbBSvUHhjNnEHbpPjW2y5Ip1k4b9ZMSQbCQvprD5KpUGdol08ySY_ltnu7Z2zvlWe7KQGAHgkSHBjU2GE6onyvkkg5e_&p=17&fvj=0&vjs=3,Vor mehr als 30 Tagen,NOT_FOUND
191,pj_e3d505ac6bac6645,Berlin,data+analyst,Pricing Data Analyst,Zalando SE,NOT_FOUND,NOT_FOUND,NOT_FOUND,"
3,2




",/pagead/clk?mo=r&ad=-6NYlbfkN0ADl5gbPoHEwlCIPoer3Nv39ngWYxTyCz-Q5e5dOYq4vjbI6uwyqH1wBDp6IoPcBlX2kqObBLYDFcOxkrEJdZyc6wZr7BGvgJPd0w6EQLY2BcbKrBpnXcpmUU5dRMw9VOAJvTfL3nKJKPnpwrMlTxIrl1qs_vZBzxwNkiBi_bZhLsM9e-680I2GiCZJafDAnkjeLL-c0CIOHA9vSq2DHgFDxyY3QdqcCTV6Cuh30w7dtaBlC3MjpRHFOGezem8P3fnJ2UyuPDQAlxY6TWc1pkodW4HW7tBZd-AgwiAhZ6aCZRI8HuinhsmZ_YjlFVahvtSdq7e9FffUh88Ks6RZrkIl4Qyx1OMa5DSU78WP2i9q9mQL07X_9N2Np9wQjlhlJ9FDFb4BwTyxa6PiSI7WYHom&p=18&fvj=0&vjs=3,Vor mehr als 30 Tagen,NOT_FOUND
192,pj_00ae57ffa8e1b5ad,Berlin,data+analyst,Senior Data Analyst,Zalando Marketing Services,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,/pagead/clk?mo=r&ad=-6NYlbfkN0ADl5gbPoHEwlCIPoer3Nv39ngWYxTyCz-Q5e5dOYq4vjbI6uwyqH1wBDp6IoPcBlU4xBi0tO6weaFG1TIc-Ei3XYpnbv4zkRKXUPRiNmlCqwbAWDm0kBP4rPW5059ZKB1kOyXb44QEjcXYK0IXG1a0gHBux6Uv8nBaWksa0YNqoX1DkkYwerGRvL6Gn_OSEtvFjMZm_FekYCl9BPS3drYZbMhllyVsI6fH61rDvfrh6Rr2bmeuViWMt-0AAeCkOM7roFHaicjOOdwnb0D51Mbet5mIKB2lDWh1dE3dmrxxQ96Y0M9zIKNjWEF7QrQOf_u7igSU9wchhtdr8irMwxqf9dCs2MapENdWHREyTZW53QNbvy4q5NFzK6cpJqqykyNS_frrPGPmKEr2ZHnqwJC7jQSv0Lg0rH8=&p=19&fvj=0&vjs=3,Vor mehr als 30 Tagen,NOT_FOUND
193,pj_a815848b778df6c4,Berlin,data+analyst,Data Analyst / Risk Specialist (m/w/d),VEXCASH AG,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,/pagead/clk?mo=r&ad=-6NYlbfkN0DeioWpmEbqaLYQ_k8oENWKMfMplErqjC4PZk86RRPw4H3N88YYDXZOhDHyQJI8Arna4tZXEbKXg4K_11WDbBWfroWQ_hrIv_RPxFQGwdiNnUBCLgV6S_mD6aXwYBOjnkkSs-NWfe0e0zezKTELd5EtXQLC_LT0hthdfbYuUTlnute09K9FnuIruhhOVyyQPntiPQb-otkHsSKLAz6TwnzHICKjeRe2GkcLDRRass1gL6a9sJ7QbMa1CPp-AhIXCGOh1m4bn-MKI1dOdTF-zVBx6gpDZvUpDVw_6Lhfi0zHIbiY2YjCW-J51aV5somQ0damAjwIVruxJ8bnWsfNnUzZb6lrPL-yxj_MxQ8v-7Q7MDqNSi6Vhg5gxHiBSeWAklwF_gChZCH4w4-eMLYuVMzSelLnVpU25p7-HFe-o-MbigovmpGX9N4ebPD9dqj5itzXrnY_-LxqGej4ZE4l658dFllw1ywz4-k=&p=0&fvj=1&vjs=3,vor 25 Tagen,NOT_FOUND
194,pj_b96e93c5d90b15d6,Berlin,data+analyst,Account Manager (m/w/d),BFS Finance Münster GmbH,NOT_FOUND,NOT_FOUND,NOT_FOUND,"
3,5




",/pagead/clk?mo=r&ad=-6NYlbfkN0C_IOwqOjj2A_0FHYVTJAwZwAnEqyyWmpNoQ83ZPg85Xhe_j5api-kE48wObRmfvVTgg2huf31hidqtwh3wszo5meI6-NTQv_ye71xESawxzD06jpjDAGf65G13wA5CuBLzrpiBT3pq4-7L2hmbHQALhKIeAXF6nKPuaVxeAqvyMPwxzaCiLHVHYmyXHbb2lAlkQjs4d7p_xwXugmOfUjcTBQDvXz1JvEBmXPgm-L8od5GVFLGKTIwDyLZAEPl5TybMk198bRzjLUquOEZDLK7FewXaWEB78J-30olJWb4m1N_aP6CA6QSbuj27lJuCQ_UVwgn_UR5XD3ef5DHSdw3-cmwVzZKsQCld7N0T4AFYXowfFfKvAtvP_n2TZc7PCOkoVk1KuuXaXoVZ9FaUIAMVKFlZzYcj6K1BpFaZcTHBdt2Il7JevaXtZvMZLyiUGGt4WSHOgyixjzTXCW8OwtNexjzvpHFuKbJcgxurbx8ct67VAPZrQi40&p=1&fvj=0&vjs=3,Vor mehr als 30 Tagen,NOT_FOUND
195,pj_55ad2c98809c382e,Berlin,data+analyst,Data Analyst - SEO (m|w|x),idealo internet GmbH,NOT_FOUND,NOT_FOUND,NOT_FOUND,"
4,3




",/pagead/clk?mo=r&ad=-6NYlbfkN0CELDw7qjWVE-gukdvL7ia7w4fFCzsG2H5pRo0eSmOMD2C9apQiOuxHFn7spPUK_TqbOgiy6l8Xu8Fw7N2t3_EAu_AZojJlRmip-iLamXNZHlIs1wlMf0au15jyEfP3BT-sCWedICDH8R7JWuxLauI7OUYExvfCZvfwnrBSvrcGaCULv34dx4xAiwSop5OJLqNltkW4OQqzNmmIwFctNQdgQ-OV6VtNx9uDqYZCVXi34vu7vYcSFL2jXXwj4dm_xzr8kXHakOxr7BcRc5GmUw4rNaOuS6EW4ZRyG7HBoLbqLSBrti5jvxpU2Y4Pi9582WeYCx2KwrJTkLAXUqxgbdz1k_4AR_JbzYXf_td1vE3qB-qHbNSM2_MPXKgAj3rEVo0JQedkKi_Ckwgy6gJVEGTVuP4Zxc4xHfm3Di6BuErhJVQ0mWtIlOuJXTgnTaet6dnWbURIGKqNuIh4ZgWpThXZKDTBLKfiqYQ1jLLkdvmkZStV9QDYtx8BgmYRmDOPQSg=&p=2&fvj=0&vjs=3,vor 11 Tagen,NOT_FOUND
196,pj_d4c4ff57e0b4caa9,Berlin,data+analyst,Data Analyst Customer Experience (m|w|x),idealo internet GmbH,NOT_FOUND,NOT_FOUND,NOT_FOUND,"
4,3




",/pagead/clk?mo=r&ad=-6NYlbfkN0CELDw7qjWVE-gukdvL7ia7w4fFCzsG2H5pRo0eSmOMD2C9apQiOuxHFn7spPUK_TpM3WMcnxVgauFP6OBiMNdOxTHGzIv3WtMBJ1YmIGh-x_MXcObyU9L9_WX-rDKHpo61gUSzDmw73dga1RDb47qvsVGg60rDKJ8ymGsCYFFF7-lZM81Ryf_Maw7-t8eJaZsGldkcpJQU4ptu7LD8JCF5lXHMkONrT9muUGqpqEXZi7HRBTzPWkWRcIThmJn3gz5BgfBsf0kUNbJhkfBlOcRBolX8Bc3xer5LuMfDK1pv6MHg5xfxOLX1FjYwC88T3up1xL4iF27Jb8VA6h6cpeHTn8-5lqR1nPs17yZ2RZaix9W8oxReZleKI90kmgEww8oM5_BMwCvPegXdoqudWOOGC7QZw5sEnGy_9HclqbO90aCxvbeH-UwtuGopW4T_Cx0AuFo4-WHEhUNFMre_uaBTnpIsYVtulJpHQoB4IbTUzrTaI-Jf_3BFrQQzZazdKpbNVD1fS0mB4JpsB9Zyc07W6E84d9KbBjdvIiALawcA6A==&p=3&fvj=0&vjs=3,Vor mehr als 30 Tagen,NOT_FOUND
197,p_8c1ea14a88589c22,Berlin,data+analyst,"Business Analyst (m/f/x), Berlin",Upvest,Berlin,NOT_FOUND,NOT_FOUND,NOT_FOUND,/rc/clk?jk=8c1ea14a88589c22&fccid=8a8fc2f15a88772b&vjs=3,vor 29 Tagen,NOT_FOUND
198,p_b84351d10f52bda8,Berlin,data+analyst,Business Intelligence Analyst (m/f/d),Project A Services GmbH & Co. KG,Berlin,NOT_FOUND,NOT_FOUND,NOT_FOUND,/rc/clk?jk=b84351d10f52bda8&fccid=a670830bbf1f129d&vjs=3,vor 5 Tagen,NOT_FOUND
199,p_1461d8b8b0e356c1,Berlin,data+analyst,Data Engineer (m/f/d),Bonial International Gmbh,Berlin,NOT_FOUND,NOT_FOUND,"
4,0




",/rc/clk?jk=1461d8b8b0e356c1&fccid=59b59845934ae288&vjs=3,Vor mehr als 30 Tagen,NOT_FOUND
200,p_7224b322a04cc19d,Berlin,data+analyst,Senior Data Analyst - Inventory Management (m|w|x),idealo internet GmbH,Berlin,NOT_FOUND,NOT_FOUND,"
4,3




",/rc/clk?jk=7224b322a04cc19d&fccid=219ee0e07de72f6a&vjs=3,Vor mehr als 30 Tagen,NOT_FOUND
201,p_b5f39d46b32fc108,Berlin,data+analyst,Consulting Team Analyst (German fluency required),DuckerFrontier,Berlin,NOT_FOUND,NOT_FOUND,NOT_FOUND,/rc/clk?jk=b5f39d46b32fc108&fccid=9c4d94664a7bb393&vjs=3,vor 25 Tagen,NOT_FOUND
202,p_4e502b34bb60a684,Berlin,data+analyst,Data Engineer (m/f/x),Lendico Deutschland GmbH,Berlin-Kreuzberg,NOT_FOUND,NOT_FOUND,NOT_FOUND,/rc/clk?jk=4e502b34bb60a684&fccid=6357886bd2e1da2d&vjs=3,vor 3 Tagen,NOT_FOUND
203,p_263ac1e09e22b8ea,Berlin,data+analyst,CRM Analyst (w/m/d),WWF,Berlin,NOT_FOUND,NOT_FOUND,NOT_FOUND,/rc/clk?jk=263ac1e09e22b8ea&fccid=1fa6a2f0641d7843&vjs=3,Vor mehr als 30 Tagen,NOT_FOUND
204,p_eb03114e5cb1bbea,Berlin,data+analyst,Business Intelligence Analyst (m/w/d),infarm,Berlin,NOT_FOUND,NOT_FOUND,NOT_FOUND,/rc/clk?jk=eb03114e5cb1bbea&fccid=b7956918391f6742&vjs=3,Vor mehr als 30 Tagen,NOT_FOUND
205,p_7b3521f964dabf06,Berlin,data+analyst,Junior Data Engineer (m/f/d),AWIN,Berlin-Friedrichshain,NOT_FOUND,NOT_FOUND,NOT_FOUND,/rc/clk?jk=7b3521f964dabf06&fccid=91ef8f7ba4e29805&vjs=3,Vor mehr als 30 Tagen,NOT_FOUND
206,p_e6baa61d9c8f4217,Berlin,data+analyst,Strategic Fraud Analyst,AWS EMEA SARL (Germany Branch),Berlin,NOT_FOUND,NOT_FOUND,"
3,6




",/rc/clk?jk=e6baa61d9c8f4217&fccid=fe2d21eef233e94a&vjs=3,Vor mehr als 30 Tagen,NOT_FOUND
207,pj_ba048452b62567b9,Berlin,data+analyst,Key Account Manager (m/w/d),BFS Finance Münster GmbH,NOT_FOUND,NOT_FOUND,NOT_FOUND,"
3,5




",/pagead/clk?mo=r&ad=-6NYlbfkN0C_IOwqOjj2A_0FHYVTJAwZwAnEqyyWmpNoQ83ZPg85Xhe_j5api-kEXtHGpjmToYVxPILzvugRX9DmNc8zTsDqLfsi-jzjbJ0I4RH35jXnrXn0s2kQaxVxsCfppa6AvHoCuyJsH4BTras8k7lJsGNGiiNr13af7ilSXjUYffMWs8gKUCGRkfBdmdewjopsmeGWhMz6cyx0czl6DSjWM8JlWuMqnChvOc-zb1nnDBrHR28myXb4nEACX7ngoTwTD5rEr6UwUlV3AQqcJ3R2NZRbq7G_2L7ZgLF2F6TQ6IHojYD_7D1I6ZzwULq-m8sIJCZxGVp7iWNHrmqFswROGpSfcmqsjk4FCSe0xGSPcafMJkWrzLjgJDFbd81T-LhSGLjgT173N_Xz_ZFq-xFhrjTdQK576bNO2TxJ4AApR2rQYHH4CUe2zsA39PBCg8cgdFK-44Twv1KsOHOHJ2rjcq1taT_Q5hw-78a0OuWHHtU7TANcvt_98dWg&p=14&fvj=0&vjs=3,vor 11 Tagen,NOT_FOUND
208,pj_e3d505ac6bac6645,Berlin,data+analyst,Pricing Data Analyst,Zalando SE,NOT_FOUND,NOT_FOUND,NOT_FOUND,"
3,2




",/pagead/clk?mo=r&ad=-6NYlbfkN0ADl5gbPoHEwlCIPoer3Nv39ngWYxTyCz-Q5e5dOYq4vjbI6uwyqH1wBDp6IoPcBlX2kqObBLYDFcOxkrEJdZyc6wZr7BGvgJPd0w6EQLY2BcbKrBpnXcpmUU5dRMw9VOAJvTfL3nKJKPnpwrMlTxIrl1qs_vZBzxyKKmkImhJ8BdsGQoRUhGNK50T8Jwy_h-oR7-uH0JQv8tmggc3C7fQzh8-r1mWRvvnE6FCLM33gEBH1sjykx6bdezfdVTI5ZoerwQ8b51xTcAOK0nBqRFft83i3cia0rmlpWcG2R-2trGlg8QgSjJDThoO3PggnJBIso0Sg3iDMqItlvWpuIm_8hbRq_jO15OOIPwdiYsTLaKEBME4dsyUFnsj1SPftOEjADJ7w4cXBhFrdh77h3oaI&p=15&fvj=0&vjs=3,Vor mehr als 30 Tagen,NOT_FOUND
209,pj_00ae57ffa8e1b5ad,Berlin,data+analyst,Senior Data Analyst,Zalando Marketing Services,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,/pagead/clk?mo=r&ad=-6NYlbfkN0ADl5gbPoHEwlCIPoer3Nv39ngWYxTyCz-Q5e5dOYq4vjbI6uwyqH1wBDp6IoPcBlU4xBi0tO6weaFG1TIc-Ei3XYpnbv4zkRKXUPRiNmlCqwbAWDm0kBP4rPW5059ZKB1kOyXb44QEjcXYK0IXG1a0gHBux6Uv8nCBEl7W8Xs0fDpmeZvCw1xOnmXE_wjfsPmSaq9fRgplVDAJftQNOOuwbvEWOEwKgm0utreniAeIeree6EAYZO5clyx0k8_7VF2E63hKgTAg7zVwrdBrKbfA0o58ZB2iL10zszZbO-QeYrZ0TMCxkMh8B14F1TSNxuhtr9zD5L8Y8ziXgIcaDBHZg94XFO6q6Dd7jq1ingQ4cD3iHsPVVeD4z_7NxDi-JnCsEMYCXHjXD8afg2my0iszYGmSbuF4KnA=&p=16&fvj=0&vjs=3,Vor mehr als 30 Tagen,NOT_FOUND
210,pj_59a2d4a2c2ef5df1,Berlin,data+analyst,Data Analyst - Content Attribution,Zalando SE,NOT_FOUND,NOT_FOUND,NOT_FOUND,"
3,2




",/pagead/clk?mo=r&ad=-6NYlbfkN0ADl5gbPoHEwlCIPoer3Nv39ngWYxTyCz-Q5e5dOYq4vjbI6uwyqH1wBDp6IoPcBlW-ZqCqsa_19pb-I4GHzJcyAhF2ti5pb7nUqmZoDqPBn3ASq-9nbjcRu15oR__qfdxOnEqKpJyS9IWE4d4P35OMGEsHwjkro-mucjLo_mPFPEu-FgUX_3qlB4syABziPXwOqpqmytKq1Gw35w2nMdskn5SeEKKYyXxPvCzXEIHuC9ewwjixyC9o36TzSGDh_HLPlwmU-0G97RQZdO3U7rjXn8VF19ymBUxhqIJLaWUjxRqrfq_vjsp9u1Gxo7292n2e8BqZb8hK7ntGFX6i1lAWEUG3Rc_tzl7pBulJ_Zpds2GbpL7UmDe6KT235JKvtE2yC02nk6dzHjsQ6OIaFPy4&p=17&fvj=0&vjs=3,Vor mehr als 30 Tagen,NOT_FOUND
211,pj_18db99831baa75f6,Berlin,data+analyst,Product Analyst - Personalized Marketing,Zalando SE,NOT_FOUND,NOT_FOUND,NOT_FOUND,"
3,2




",/pagead/clk?mo=r&ad=-6NYlbfkN0ADl5gbPoHEwlCIPoer3Nv39ngWYxTyCz-Q5e5dOYq4vjbI6uwyqH1wBDp6IoPcBlXq1_HpRJGGtlk96FqwEVPcyWq7HzcYUSYmug8gizqcap2dT7VAFQovm2Zaii2vkUPH87-eotEZ9MOC2vgTJq9AydRtGPtiZPzinLZUFQiIEWVJo3GkE6guoXrpE95je09q0oMJ-hWTguuEjHNf_PRolBNxc0S-PIzEPQXXZpwzJeQ3WYJXQwXXWTF-01xlgUFFEZbjuOP_gLClMPrLO0firRnhUTyL6MbYB_qi0qVg2HXU955WiU7icCXk6qat1Lj8BHGyjetVAWFnT-0pj8oVqXFe8vXTMznYF0ZCcw9qENrIxaUWhVCG4SlQ1ayNZ7pptchtV9qMFDMMvpsFfRBvX6UCjrUj3gY=&p=18&fvj=0&vjs=3,Vor mehr als 30 Tagen,NOT_FOUND
212,pj_fb35711a9fb43790,Berlin,data+analyst,Data Analyst - Convenience Proposition Analytics,Zalando SE,NOT_FOUND,NOT_FOUND,NOT_FOUND,"
3,2




",/pagead/clk?mo=r&ad=-6NYlbfkN0ADl5gbPoHEwlCIPoer3Nv39ngWYxTyCz-Q5e5dOYq4vjbI6uwyqH1wBDp6IoPcBlWiDtHQ6QKz_yQqWRGkLXPR7FyAWr_NtRXjkBOHvzaUsEdY_aK9X9MnN9oSXn3LiEUs3gGjW6Sd2-w0cNj56Nz7ajjAAZ0aMPfdrEBDRYvdY70anNEfHaezTY_WnlSac-ewdIvWen1Yss3TERcLqWLTAGxm-Rj6qn1HTGJNbAq3QkKVQtV_G3PRDiBv65AtlaLJJTWY1laLOVB95xOFACTMDfPzTsHIifVesmVI5XohXBIFe8Nlry4Rc24yNR_3KsbjFlRnW-o-sKxpEbfJPdcFSw4GtV7HWvZ5rOcHH2Q6GjOlZpOU1hCyXZdlxd8A-_CT53_oKlnSysyBK7gWBT-M&p=19&fvj=0&vjs=3,Vor mehr als 30 Tagen,NOT_FOUND
213,pj_d4c4ff57e0b4caa9,Berlin,data+analyst,Data Analyst Customer Experience (m|w|x),idealo internet GmbH,NOT_FOUND,NOT_FOUND,NOT_FOUND,"
4,3




",/pagead/clk?mo=r&ad=-6NYlbfkN0CELDw7qjWVE-gukdvL7ia7w4fFCzsG2H5pRo0eSmOMD2C9apQiOuxHFn7spPUK_TpM3WMcnxVgauFP6OBiMNdOxTHGzIv3WtMBJ1YmIGh-x_MXcObyU9L9_WX-rDKHpo61gUSzDmw73dga1RDb47qvsVGg60rDKJ8ymGsCYFFF7-lZM81Ryf_Maw7-t8eJaZsGldkcpJQU4tCl_gadHBC-qHqeTHmJJo5G5Ubs4pfLP4o7BcsYgecgDtD_ZXowOP3K3fnxuB9MuyUpJzmGBXcMAUFCbYi9RKmb_hUe_dSZvqIiFKOQZbrrOVWqBvehZOK6oWg9TVNdXvk1LYn0iUBG-xOdx3ZxMMdWg2dZTeNaYMD0uAEjhRh99f0sold3RNQVS0SFkapVqy2ggeJGBg1_6VOBZsN8n0yDwsN5CK_XJ2fU7iLx6fc7QX3U8JC9x9-yY8tYPHZ8QBPxvZXvxe3D7RXkpr8smvZ3X2x9PhWwUYOZeddO7BpmlHUuksFVx-rHjDhUZXmrKFcW9OphGdXuITXRdl1-_ldr413Skc6xaw==&p=0&fvj=0&vjs=3,Vor mehr als 30 Tagen,NOT_FOUND
